ID,GrossMonthlyIncome,CreditCardPayment,CarPayment,StudentLoanPayments,AppraisedValue,DownPayment,LoanAmount,MonthlyMortgagePayment,CreditScore,LTV,MonthlyMortgagePaymentProcessed,DTI,FEDTI,Approved,credit_score_check,ltv_check,dti_43_check,dti_36_check,fedti_check
4410,5176.0,396.0,420.0,387.0,269665.0,40449.75,229215.25,1681.9,514,0.85,1906.6208333333334,0.600776822514168,0.368357966254508,N,1,1,1,0,1
4411,3827.0,263.0,401.0,291.0,251345.0,60322.8,191022.2,805.36,821,0.76,805.36,0.45998432192317745,0.2104415991638359,N,0,0,1,0,0
4412,8730.0,433.0,358.0,263.0,311385.0,90301.65,221083.35,932.1,818,0.71,932.1,0.2275028636884307,0.10676975945017182,Y,0,0,0,0,0
4413,9156.0,324.0,389.0,278.0,274559.0,27455.9,247103.1,1481.51,656,0.9,1710.3091666666667,0.29503158220474734,0.18679654507062765,Y,0,1,0,0,0
4414,7069.0,355.0,379.0,369.0,319426.0,76662.24,242763.76,1615.11,611,0.76,1615.11,0.38451124628660344,0.22847786108360446,N,1,0,0,1,0
4415,6479.0,408.0,490.0,437.0,396710.0,47605.2,349104.8,2093.06,655,0.88,2423.6516666666666,0.5801283634305705,0.37407804702371766,N,0,1,1,0,1
4416,5542.0,419.0,455.0,362.0,463031.0,37042.48,425988.52,2286.8,714,0.92,2672.659166666667,0.7052795320582221,0.48225535306147,N,0,1,1,0,1
4417,3625.0,268.0,469.0,212.0,411478.0,49377.36,362100.64,1943.83,741,0.88,2286.7283333333335,0.8926147126436782,0.6308216091954023,N,0,1,1,0,1
4418,8233.0,338.0,353.0,371.0,397989.0,95517.36,302471.64,1623.73,737,0.76,1623.73,0.3262152313858861,0.197222154743107,Y,0,0,0,0,0
4419,9999.0,489.0,357.0,235.0,290464.0,60997.44,229466.56,1683.74,585,0.79,1683.74,0.2765016501650165,0.1683908390839084,N,1,0,0,0,0
4420,8757.0,368.0,450.0,323.0,328708.0,62454.52,266253.48,1122.54,837,0.8099999999999999,1396.4633333333334,0.2897639983251494,0.15946823493586085,Y,0,1,0,0,0
4421,4719.0,355.0,368.0,237.0,291471.0,78697.17,212773.83,897.06,804,0.73,897.06,0.39352828989192623,0.19009535918626827,N,0,0,0,1,0
4422,9131.0,401.0,399.0,246.0,416219.0,116541.32,299677.68,1796.72,673,0.72,1796.72,0.31132625123206664,0.19677143795860255,Y,0,0,0,0,0
4423,6157.0,348.0,488.0,384.0,361735.0,90433.75,271301.25,1990.71,549,0.75,1990.71,0.5214731200259867,0.32332467110605817,N,1,0,1,0,1
4424,4066.0,442.0,454.0,414.0,257616.0,38642.4,218973.6,1606.75,511,0.85,1821.43,0.7701500245941958,0.4479660600098377,N,1,1,1,0,1
4425,6203.0,426.0,430.0,286.0,382720.0,34444.8,348275.2,1869.62,727,0.91,2188.5533333333333,0.5369262184964264,0.352821752915256,N,0,1,1,0,1
4426,9163.0,369.0,420.0,334.0,489589.0,102813.69,386775.31,2838.02,551,0.79,2838.02,0.43228418640183347,0.30972607224708065,N,1,0,1,0,1
4427,3396.0,263.0,494.0,375.0,458903.0,68835.45,390067.55,2595.13,633,0.85,2977.5491666666667,1.2101145956026698,0.8767812622693365,N,1,1,1,0,1
4428,8442.0,422.0,432.0,440.0,425162.0,38264.58,386897.42,2838.92,539,0.9099999999999999,3193.221666666667,0.5315353786622443,0.37825416567953885,N,1,1,1,0,1
4429,5584.0,474.0,399.0,252.0,442962.0,48725.82,394236.18,2116.35,734,0.89,2485.4849999999997,0.6465768266475644,0.4451083452722062,N,0,1,1,0,1
4430,4454.0,455.0,406.0,407.0,487664.0,126792.64,360871.36,2400.89,639,0.74,2400.89,0.8237292321508756,0.5390413111809609,N,1,0,1,0,1
4431,3802.0,276.0,394.0,388.0,487807.0,73171.05,414635.95,2758.58,605,0.85,3165.085833333333,1.1107537699456425,0.8324791776258109,N,1,1,1,0,1
4432,6611.0,353.0,399.0,377.0,406183.0,97483.92,308699.08,2265.12,566,0.76,2265.12,0.5134049311753138,0.3426289517470882,N,1,0,1,0,1
4433,6354.0,449.0,391.0,308.0,232916.0,55899.84,177016.16,1177.69,639,0.76,1177.69,0.3660198300283286,0.18534623858986465,N,1,0,0,1,0
4434,8942.0,407.0,425.0,230.0,484083.0,82294.11,401788.89,1693.96,820,0.8300000000000001,2097.3625,0.3533172109147842,0.23455183404160146,Y,0,1,0,0,0
4435,9529.0,259.0,410.0,373.0,497692.0,89584.56,408107.44,2446.81,673,0.82,2861.5533333333333,0.409649840836744,0.3002994368069402,N,0,1,0,1,1
4436,2556.0,474.0,421.0,315.0,379701.0,79737.21,299963.79,2201.03,576,0.7899999999999999,2201.03,1.3345187793427231,0.861122848200313,N,1,0,1,0,1
4437,6464.0,464.0,422.0,302.0,416694.0,66671.04,350022.96,2098.56,674,0.8400000000000001,2445.805,0.562160426980198,0.3783732982673267,N,0,1,1,0,1
4438,2253.0,363.0,429.0,311.0,465580.0,37246.4,428333.6,2568.08,684,0.9199999999999999,2956.0633333333335,1.8016259801745822,1.3120565172362777,N,0,1,1,0,1
4439,3269.0,222.0,354.0,218.0,494767.0,84110.39,410656.61,2462.09,680,0.83,2874.3958333333335,1.12217676149689,0.8792890282451311,N,0,1,1,0,1
4440,3761.0,206.0,368.0,294.0,444886.0,120119.22,324766.78,1743.42,721,0.7300000000000001,1743.42,0.6943419303376762,0.46355224674288753,N,0,0,1,0,1
4441,9902.0,446.0,445.0,237.0,341564.0,68312.8,273251.2,1638.28,695,0.8,1922.9166666666665,0.30811115599542177,0.19419477546623576,Y,0,1,0,0,0
4442,5967.0,339.0,471.0,222.0,295859.0,71006.16,224852.84,1649.89,516,0.76,1649.89,0.449453661806603,0.27650243003184183,N,1,0,1,0,0
4443,9221.0,302.0,424.0,417.0,338521.0,81245.04,257275.96,1711.66,604,0.76,1711.66,0.30958247478581497,0.18562628782127752,N,1,0,0,0,0
4444,3001.0,217.0,389.0,338.0,426307.0,76735.26,349571.74,2565.03,531,0.82,2920.2858333333334,1.2876660557591915,0.9731042430301011,N,1,1,1,0,1
4445,4435.0,490.0,494.0,309.0,389630.0,109096.4,280533.6,2058.46,581,0.72,2058.46,0.7556843291995491,0.4641397970687711,N,1,0,1,0,1
4446,8644.0,284.0,472.0,306.0,258046.0,56770.12,201275.88,960.92,765,0.78,960.92,0.2340259139287367,0.11116612679315131,Y,0,0,0,0,0
4447,2401.0,418.0,413.0,445.0,298005.0,41720.7,256284.3,1880.52,532,0.86,2128.8575,1.4180997501041233,0.8866545189504373,N,1,1,1,0,1
4448,6294.0,374.0,351.0,435.0,306930.0,85940.4,220989.6,1470.25,617,0.72,1470.25,0.4178979980934223,0.23359548776612646,N,1,0,0,1,0
4449,9912.0,359.0,393.0,247.0,323421.0,32342.1,291078.9,2135.83,525,0.9,2405.3475,0.34345717312348667,0.24267024818401936,N,1,1,0,0,0
4450,8185.0,213.0,393.0,246.0,342867.0,17143.35,325723.65,1373.26,825,0.9500000000000001,1658.9825,0.30677855833842393,0.2026857055589493,Y,0,1,0,0,0
4451,5772.0,277.0,455.0,260.0,390982.0,39098.2,351883.8,2582.0,547,0.9,2907.818333333333,0.6756442018942018,0.50378003003003,N,1,1,1,0,1
4452,7742.0,265.0,398.0,266.0,356352.0,71270.4,285081.6,1201.92,838,0.7999999999999999,1201.92,0.27524153965383624,0.1552467062774477,Y,0,0,0,0,0
4453,6091.0,353.0,419.0,345.0,392726.0,74617.94,318108.06,1518.7,771,0.8099999999999999,1845.9716666666668,0.48645077436655176,0.3030654517594265,N,0,1,1,0,1
4454,8735.0,394.0,441.0,204.0,434288.0,30400.16,403887.84,2963.59,536,0.93,3325.496666666667,0.4996561724861668,0.3807094066017936,N,1,1,1,0,1
4455,4605.0,312.0,462.0,211.0,398990.0,27929.3,371060.7,1564.41,811,0.93,1896.9016666666666,0.6258201230546507,0.4119221860296779,N,0,1,1,0,1
4456,2938.0,254.0,391.0,396.0,275881.0,38623.34,237257.66,1740.91,581,0.86,1970.8108333333334,1.025122815974586,0.6708001474926254,N,1,1,1,0,1
4457,3260.0,392.0,485.0,329.0,245496.0,39279.36,206216.64,1513.14,512,0.8400000000000001,1717.72,0.8968466257668712,0.5269079754601227,N,1,1,1,0,1
4458,4900.0,303.0,440.0,347.0,434021.0,26041.26,407979.74,2190.12,728,0.94,2551.804166666667,0.7432253401360545,0.5207763605442177,N,0,1,1,0,1
4459,3321.0,440.0,383.0,438.0,468067.0,126378.09,341688.91,1631.28,774,0.73,1631.28,0.8709063535079794,0.4912014453477868,N,0,0,1,0,1
4460,9777.0,213.0,389.0,282.0,404631.0,52602.03,352028.97,1484.17,811,0.8699999999999999,1821.3625000000002,0.2767068119054925,0.18629052879206304,Y,0,1,0,0,0
4461,9999.0,330.0,475.0,210.0,340774.0,57931.58,282842.42,1518.36,715,0.83,1802.3383333333331,0.28176200953428676,0.18025185851918524,Y,0,1,0,0,0
4462,9362.0,278.0,370.0,369.0,490830.0,53991.3,436838.7,1841.73,843,0.89,2250.755,0.3490445417645802,0.24041390728476822,Y,0,1,0,0,0
4463,4459.0,217.0,405.0,412.0,289313.0,60755.73,228557.27,1677.07,592,0.7899999999999999,1677.07,0.6079995514689391,0.37610899304776857,N,1,0,1,0,1
4464,7170.0,268.0,446.0,444.0,249773.0,32470.49,217302.51,1302.84,686,0.87,1510.9841666666666,0.37224325894932586,0.21073698279869826,N,0,1,0,1,0
4465,5410.0,499.0,486.0,330.0,418472.0,121356.88,297115.12,2180.13,548,0.71,2180.13,0.6460499075785583,0.40298151571164514,N,1,0,1,0,1
4466,3203.0,215.0,453.0,207.0,432875.0,43287.5,389587.5,2335.77,686,0.9,2696.4991666666665,1.115048131959621,0.841866739515038,N,0,1,1,0,1
4467,2814.0,237.0,352.0,312.0,493019.0,49301.9,443717.1,1870.73,830,0.8999999999999999,2281.579166666667,1.1309805140961857,0.8107957237621417,N,0,1,1,0,1
4468,7357.0,240.0,369.0,310.0,399313.0,27951.91,371361.09,1772.93,759,0.93,2105.6908333333336,0.41113100901635635,0.2862159621222419,N,0,1,0,1,1
4469,3856.0,255.0,440.0,379.0,351590.0,63286.2,288303.8,2115.47,503,0.82,2408.4616666666666,0.9031280255878285,0.6246010546334716,N,1,1,1,0,1
4470,9937.0,394.0,455.0,357.0,365247.0,94964.22,270282.78,1983.24,550,0.7400000000000001,1983.24,0.32094595954513433,0.19958136258428097,N,1,0,0,0,0
4471,5605.0,321.0,357.0,380.0,446247.0,62474.58,383772.42,1618.0,818,0.86,1989.8725,0.5437774308652988,0.35501739518287245,N,0,1,1,0,1
4472,8425.0,451.0,371.0,434.0,456888.0,86808.72,370079.28,2218.81,684,0.81,2599.55,0.45763204747774483,0.30855192878338283,N,0,1,1,0,1
4473,8573.0,476.0,405.0,211.0,251231.0,60295.44,190935.56,1401.02,579,0.76,1401.02,0.2907990201796337,0.16342237256502976,N,1,0,0,0,0
4474,4511.0,216.0,369.0,289.0,232419.0,58104.75,174314.25,734.92,843,0.75,734.92,0.3566659277322102,0.1629173132343161,Y,0,0,0,0,0
4475,4868.0,223.0,473.0,200.0,409266.0,94131.18,315134.82,2312.35,599,0.77,2312.35,0.659069433032046,0.4750102711585867,N,1,0,1,0,1
4476,4936.0,427.0,387.0,278.0,351458.0,31631.22,319826.78,2346.78,568,0.91,2639.661666666667,0.7560092517558077,0.5347774851431659,N,1,1,1,0,1
4477,3013.0,210.0,356.0,398.0,368398.0,29471.84,338926.16,1819.43,728,0.9199999999999999,2126.4283333333333,1.0256980860714682,0.7057511892908508,N,0,1,1,0,1
4478,7347.0,236.0,389.0,377.0,454411.0,22720.55,431690.45,2588.2,674,0.9500000000000001,2966.875833333333,0.5402035978403883,0.4038214010253618,N,0,1,1,0,1
4479,7419.0,304.0,412.0,356.0,262823.0,42051.68,220771.32,1054.0,777,0.8400000000000001,1273.0191666666667,0.31608291773374675,0.17158905063575505,Y,0,1,0,0,0
4480,8219.0,472.0,420.0,409.0,271525.0,21722.0,249803.0,1192.6,755,0.92,1418.8708333333332,0.33092478809263093,0.1726330251044328,Y,0,1,0,0,0
4481,4111.0,398.0,384.0,427.0,446902.0,62566.28,384335.72,1620.37,845,0.86,1992.7883333333332,0.7788344279575122,0.4847453985242844,N,0,1,1,0,1
4482,9028.0,317.0,429.0,233.0,337136.0,67427.2,269708.8,1287.63,763,0.7999999999999999,1287.63,0.2510666814355339,0.14262627381479842,Y,0,0,0,0,0
4483,4417.0,485.0,454.0,258.0,334039.0,86850.14,247188.86,1813.78,558,0.74,1813.78,0.6816345936155761,0.4106361784016301,N,1,0,1,0,1
4484,2328.0,214.0,401.0,316.0,466755.0,28005.3,438749.7,2094.66,796,0.9400000000000001,2483.6225,1.4667622422680413,1.0668481529209621,N,0,1,1,0,1
4485,3091.0,422.0,438.0,237.0,416637.0,33330.96,383306.04,1829.96,778,0.9199999999999999,2177.1575000000003,1.0592550954383695,0.704353769006794,N,0,1,1,0,1
4486,9045.0,378.0,443.0,278.0,433634.0,112744.84,320889.16,2354.57,526,0.74,2354.57,0.38182089552238807,0.2603173023770039,N,1,0,0,1,0
4487,3928.0,422.0,498.0,363.0,475713.0,114171.12,361541.88,2652.87,537,0.76,2652.87,1.0020035641547862,0.6753742362525458,N,1,0,1,0,1
4488,6589.0,228.0,484.0,377.0,452118.0,94944.78,357173.22,2141.43,685,0.7899999999999999,2141.43,0.4902762179389892,0.3250007588404917,N,0,0,1,0,1
4489,4439.0,481.0,471.0,363.0,231448.0,48604.08,182843.92,981.55,716,0.79,981.55,0.517357512953368,0.22111962153638207,N,0,0,1,0,0
4490,6012.0,480.0,372.0,227.0,473792.0,37903.36,435888.64,1837.72,843,0.92,2232.5466666666666,0.5508227988467509,0.371348414282546,N,0,1,1,0,1
4491,6369.0,259.0,483.0,356.0,375475.0,18773.75,356701.25,1503.87,699,0.95,1816.7658333333331,0.45764889830952,0.2852513476736274,N,0,1,1,0,1
4492,5302.0,350.0,381.0,381.0,380633.0,83739.26,296893.74,1780.03,653,0.78,1780.03,0.5454602036967182,0.3357280271595624,N,0,0,1,0,1
4493,8172.0,438.0,376.0,297.0,241652.0,55579.96,186072.04,888.34,765,0.77,888.34,0.24465736661771906,0.10870533529123838,Y,0,0,0,0,0
4494,6397.0,248.0,436.0,330.0,381768.0,34359.12,347408.88,2549.16,577,0.91,2867.2999999999997,0.6067375332186962,0.4482257308113178,N,1,1,1,0,1
4495,6159.0,343.0,371.0,333.0,339835.0,78162.05,261672.95,1920.06,535,0.77,1920.06,0.4817437895762299,0.3117486604968339,N,1,0,1,0,1
4496,8853.0,338.0,391.0,434.0,244596.0,61149.0,183447.0,984.78,739,0.75,984.78,0.2426047667457359,0.11123686885801423,Y,0,0,0,0,0
4497,4858.0,352.0,485.0,439.0,401160.0,32092.8,369067.2,1761.98,776,0.92,2096.28,0.6941704405104981,0.4315109098394401,N,0,1,1,0,1
4498,3556.0,237.0,386.0,280.0,231853.0,11592.65,220260.35,928.63,839,0.9500000000000001,1121.8408333333334,0.5694153074615673,0.3154782995875516,N,0,1,1,0,1
4499,8618.0,477.0,420.0,330.0,232566.0,60467.16,172098.84,1031.82,664,0.74,1031.82,0.26210489672777904,0.11972847528428869,Y,0,0,0,0,0
4500,2376.0,310.0,440.0,286.0,308070.0,40049.1,268020.9,1606.92,652,0.8700000000000001,1863.645,1.2203893097643097,0.7843623737373737,N,0,1,1,0,1
4501,3627.0,263.0,491.0,307.0,386779.0,85091.38,301687.62,1440.3,770,0.78,1440.3,0.6896333057623381,0.39710504549214226,N,0,0,1,0,1
4502,4066.0,400.0,461.0,272.0,454985.0,90997.0,363988.0,1737.73,769,0.8,2116.8841666666667,0.799282874241679,0.5206306361698639,N,0,1,1,0,1
4503,7592.0,276.0,452.0,361.0,389513.0,54531.82,334981.18,1599.25,766,0.86,1923.8441666666668,0.3968445951879171,0.253404131541974,N,0,1,0,1,0
4504,7121.0,444.0,437.0,220.0,251062.0,45191.16,205870.84,1105.16,702,0.82,1314.3783333333333,0.33919089079249165,0.18457777465711744,Y,0,1,0,0,0
4505,5663.0,298.0,416.0,429.0,313630.0,62726.0,250904.0,1057.82,839,0.8,1319.1783333333333,0.4347833892518688,0.23294690682206132,N,0,1,1,0,0
4506,9162.0,492.0,439.0,251.0,357865.0,64415.7,293449.3,1400.97,757,0.82,1699.1908333333333,0.3144718220184821,0.1854606890780761,Y,0,1,0,0,0
4507,8592.0,223.0,425.0,303.0,367101.0,29368.08,337732.92,1813.02,716,0.9199999999999999,2118.9375,0.3573018505586592,0.24661749301675978,Y,0,1,0,0,0
4508,7798.0,343.0,481.0,246.0,231041.0,18483.28,212557.72,896.15,819,0.92,1088.6841666666667,0.27682536120372747,0.1396106907754125,Y,0,1,0,0,0
4509,4904.0,208.0,357.0,420.0,322155.0,16107.75,306047.25,2245.67,530,0.95,2514.1325,0.7135262030995106,0.512669759380098,N,1,1,1,0,1
4510,6637.0,243.0,483.0,218.0,298735.0,17924.1,280810.9,1683.6,660,0.9400000000000001,1932.5458333333331,0.4334105519562051,0.2911776153884787,N,0,1,1,0,1
4511,5617.0,298.0,386.0,441.0,392282.0,50996.66,341285.34,1832.09,722,0.8700000000000001,2158.991666666667,0.5846522461574981,0.38436739659367397,N,0,1,1,0,1
4512,7071.0,342.0,399.0,313.0,237535.0,11876.75,225658.25,1211.38,700,0.95,1409.3258333333333,0.34837022109084054,0.19931068212888323,Y,0,1,0,0,0
4513,9532.0,474.0,420.0,325.0,277795.0,75004.65,202790.35,1088.62,706,0.73,1088.62,0.24209190096516994,0.11420688208140997,Y,0,0,0,0,0
4514,3690.0,275.0,487.0,225.0,305693.0,61138.6,244554.4,1312.82,700,0.7999999999999999,1312.82,0.6232574525745257,0.35577777777777775,N,0,0,1,0,1
4515,8129.0,415.0,423.0,398.0,266933.0,13346.65,253586.35,1860.73,509,0.9500000000000001,2083.1741666666667,0.40831272809283636,0.25626450567925535,N,1,1,0,1,0
4516,5734.0,491.0,453.0,239.0,439794.0,70367.04,369426.96,2710.72,584,0.8400000000000001,3077.2149999999997,0.7429743634461109,0.536661144053017,N,1,1,1,0,1
4517,2641.0,290.0,370.0,416.0,293293.0,20530.51,272762.49,2001.43,534,0.9299999999999999,2245.840833333333,1.257796604821406,0.8503751735453742,N,1,1,1,0,1
4518,2912.0,228.0,493.0,290.0,343155.0,96083.4,247071.6,1812.92,595,0.72,1812.92,0.9697527472527473,0.6225686813186814,N,1,0,1,0,1
4519,5858.0,351.0,456.0,324.0,312961.0,34425.71,278535.29,1329.77,763,0.8899999999999999,1590.5708333333332,0.46459044611357686,0.2715211391828838,N,0,1,1,0,0
4520,6433.0,418.0,410.0,359.0,494776.0,89059.68,405716.32,2699.24,639,0.8200000000000001,3111.5533333333333,0.6682035338618582,0.4836862013575833,N,1,1,1,0,1
4521,6615.0,211.0,476.0,336.0,482431.0,125432.06,356998.94,2619.53,561,0.74,2619.53,0.5506470143613001,0.3959984882842026,N,1,0,1,0,1
4522,4359.0,323.0,455.0,282.0,476071.0,80932.07,395138.93,2121.19,715,0.83,2517.9158333333335,0.8208111569931942,0.5776361168463715,N,0,1,1,0,1
4523,6829.0,349.0,356.0,219.0,490337.0,73550.55,416786.45,2772.89,648,0.85,3181.5041666666666,0.6011867281690828,0.46588141260311416,N,0,1,1,0,1
4524,9436.0,338.0,440.0,298.0,428963.0,34317.04,394645.96,2895.77,531,0.92,3253.2391666666667,0.45880025081249115,0.3447688815882436,N,1,1,1,0,1
4525,4270.0,359.0,421.0,388.0,274871.0,38481.94,236389.06,1734.54,600,0.86,1963.5991666666666,0.7333955893832943,0.45985928961748634,N,1,1,1,0,1
4526,5216.0,470.0,479.0,215.0,312110.0,24968.8,287141.2,1721.56,671,0.92,1981.6516666666666,0.6030773900817996,0.3799178808793456,N,0,1,1,0,1
4527,2964.0,292.0,364.0,306.0,372492.0,100572.84,271919.16,1995.25,592,0.73,1995.25,0.9977226720647774,0.6731612685560054,N,1,0,1,0,1
4528,3222.0,229.0,415.0,324.0,373044.0,93261.0,279783.0,1861.4,607,0.75,1861.4,0.8781502172563626,0.577715704531347,N,1,0,1,0,1
4529,7905.0,444.0,375.0,296.0,319138.0,76593.12,242544.88,1779.71,501,0.76,1779.71,0.36618722327640735,0.2251372549019608,N,1,0,0,1,0
4530,7290.0,250.0,397.0,281.0,364601.0,32814.09,331786.91,2207.39,616,0.9099999999999999,2511.2241666666664,0.4717728623685413,0.3444751943301326,N,1,1,1,0,1
4531,6109.0,264.0,401.0,305.0,322013.0,32201.3,289811.7,1221.86,803,0.9,1490.2041666666667,0.402717984394609,0.24393585966061002,N,0,1,0,1,0
4532,7649.0,328.0,415.0,408.0,325839.0,65167.8,260671.2,1244.48,777,0.8,1516.0125,0.3486746633546869,0.1981974767943522,Y,0,1,0,0,0
4533,2804.0,220.0,368.0,254.0,389548.0,42850.28,346697.72,2078.63,663,0.8899999999999999,2403.2533333333336,1.1573656680932003,0.8570803613884928,N,0,1,1,0,1
4534,7773.0,339.0,438.0,233.0,259951.0,64987.75,194963.25,1297.1,643,0.75,1297.1,0.2968094686736138,0.16687250739740125,Y,0,0,0,0,0
4535,2958.0,379.0,496.0,300.0,238225.0,50027.25,188197.75,1128.34,698,0.79,1128.34,0.7786815415821502,0.38145368492224474,N,0,0,1,0,1
4536,3154.0,290.0,388.0,343.0,285028.0,51305.04,233722.96,1554.96,624,0.82,1792.4833333333333,0.8920365673219194,0.5683206510251533,N,1,1,1,0,1
4537,2403.0,453.0,401.0,349.0,455287.0,81951.66,373335.34,2483.81,633,0.8200000000000001,2863.215833333333,1.6921414204466638,1.1915172007213206,N,1,1,1,0,1
4538,8630.0,496.0,476.0,244.0,297040.0,47526.4,249513.6,1830.84,591,0.84,2078.3733333333334,0.38173503283120896,0.2408312089609888,N,1,1,0,1,0
4539,7080.0,373.0,478.0,344.0,302361.0,81637.47,220723.53,1619.59,503,0.73,1619.59,0.3975409604519774,0.2287556497175141,N,1,0,0,1,0
4540,4821.0,423.0,386.0,242.0,266079.0,13303.95,252775.05,1515.51,670,0.95,1737.2425,0.5783535573532462,0.3603489939846505,N,0,1,1,0,1
4541,8805.0,209.0,436.0,228.0,263647.0,39547.05,224099.95,1069.89,777,0.8500000000000001,1289.5958333333335,0.2456099753927693,0.1464617641491577,Y,0,1,0,0,0
4542,4657.0,223.0,480.0,316.0,323108.0,51697.28,271410.72,1627.24,676,0.84,1896.4966666666667,0.6260460954835015,0.40723570252666236,N,0,1,1,0,1
4543,4411.0,208.0,435.0,213.0,279815.0,33577.8,246237.2,1175.57,769,0.88,1408.7491666666665,0.5134321393485982,0.3193718355626086,N,0,1,1,0,1
4544,6839.0,427.0,498.0,402.0,351123.0,45645.99,305477.01,2241.48,597,0.87,2534.0825,0.5645682848369644,0.3705340693083784,N,1,1,1,0,1
4545,7217.0,427.0,367.0,333.0,234648.0,49276.08,185371.92,781.54,829,0.79,781.54,0.2644506027435222,0.1082915338783428,Y,0,0,0,0,0
4546,9648.0,438.0,416.0,306.0,304493.0,18269.58,286223.42,2100.21,502,0.94,2353.954166666667,0.3642158132946379,0.2439836408236595,N,1,1,0,1,0
4547,2913.0,349.0,361.0,231.0,303061.0,30306.1,272754.9,1149.95,825,0.9,1402.5008333333335,0.8044973681199222,0.4814626959606363,N,0,1,1,0,1
4548,7630.0,431.0,400.0,384.0,291599.0,75815.74,215783.26,1583.34,533,0.74,1583.34,0.3667549148099607,0.20751507208387943,N,1,0,0,1,0
4549,5542.0,481.0,411.0,241.0,281509.0,81637.61,199871.39,954.22,751,0.7100000000000001,954.22,0.37661854926019495,0.17217971851317215,N,0,0,0,1,0
4550,9996.0,254.0,373.0,356.0,345658.0,76044.76,269613.24,1616.47,689,0.78,1616.47,0.2600510204081633,0.16171168467386954,Y,0,0,0,0,0
4551,8762.0,348.0,475.0,398.0,487690.0,63399.7,424290.3,1788.83,826,0.87,2195.2383333333332,0.3898925283420832,0.25054078216541126,N,0,1,0,1,0
4552,8166.0,354.0,427.0,353.0,437764.0,43776.4,393987.6,2890.94,558,0.8999999999999999,3255.7433333333333,0.5375634745693526,0.39869499550983756,N,1,1,1,0,1
4553,8196.0,254.0,426.0,235.0,298502.0,71640.48,226861.52,1664.63,505,0.76,1664.63,0.31474255734504636,0.20310273304050758,N,1,0,0,0,0
4554,3255.0,265.0,452.0,228.0,328979.0,23028.53,305950.47,1834.33,670,0.9299999999999999,2108.4791666666665,0.9380888376856118,0.6477662570404505,N,0,1,1,0,1
4555,8767.0,450.0,436.0,345.0,493682.0,113546.86,380135.14,2789.3,559,0.77,2789.3,0.4585719174175887,0.31815900536101294,N,1,0,1,0,1
4556,4144.0,427.0,357.0,205.0,236438.0,40194.46,196243.54,936.9,756,0.8300000000000001,1133.9316666666666,0.5122904601029601,0.2736321589446589,N,0,1,1,0,0
4557,6172.0,231.0,420.0,440.0,458021.0,119085.46,338935.54,1618.13,795,0.74,1618.13,0.43893875567077123,0.26217271548930654,N,0,0,1,0,0
4558,7081.0,258.0,385.0,436.0,439164.0,52699.68,386464.32,1845.04,785,0.88,2211.01,0.4646250529586217,0.31224544555853695,N,0,1,1,0,1
4559,7751.0,296.0,437.0,360.0,459181.0,105611.63,353569.37,2594.37,521,0.77,2594.37,0.4757282931234679,0.33471423042188103,N,1,0,1,0,1
4560,6008.0,378.0,499.0,201.0,492586.0,64036.18,428549.82,2569.37,659,0.87,2979.858333333333,0.6754091766533511,0.495981746560142,N,0,1,1,0,1
4561,7824.0,414.0,488.0,253.0,467913.0,23395.65,444517.35,3261.71,552,0.95,3651.6375,0.6143452837423312,0.4667225843558282,N,1,1,1,0,1
4562,9191.0,329.0,386.0,379.0,311736.0,71699.28,240036.72,1012.0,811,0.77,1012.0,0.22913719943422914,0.11010771406811011,Y,0,0,0,0,0
4563,7412.0,292.0,469.0,239.0,486099.0,48609.9,437489.1,2622.97,655,0.8999999999999999,3028.0525,0.543450148407987,0.40853379654614136,N,0,1,1,0,1
4564,3422.0,474.0,360.0,405.0,268999.0,13449.95,255549.05,1875.13,519,0.95,2099.2958333333336,0.975539401909215,0.6134704363919736,N,1,1,1,0,1
4565,9280.0,328.0,379.0,353.0,484367.0,82342.39,402024.61,2674.68,632,0.83,3078.3191666666667,0.44593956537356316,0.33171542744252874,N,1,1,1,0,1
4566,6704.0,440.0,384.0,230.0,257246.0,33441.98,223804.02,1642.19,503,0.87,1856.5616666666667,0.43415299323786793,0.27693342283214,N,1,1,1,0,0
4567,2471.0,223.0,466.0,410.0,350825.0,21049.5,329775.5,1574.4,789,0.94,1866.7541666666668,1.200224268177526,0.7554650613786592,N,0,1,1,0,1
4568,9676.0,484.0,374.0,288.0,299831.0,68961.13,230869.87,1239.36,744,0.77,1239.36,0.24652335675899129,0.12808598594460519,Y,0,0,0,0,0
4569,7036.0,242.0,396.0,308.0,428529.0,38567.61,389961.39,2093.4,709,0.91,2450.5075,0.4827327316657192,0.34828133882888007,N,0,1,1,0,1
4570,8745.0,318.0,412.0,414.0,292591.0,55592.29,236998.71,1420.93,658,0.8099999999999999,1664.7558333333334,0.32118420049552127,0.19036659043262819,Y,0,1,0,0,0
4571,4556.0,246.0,363.0,200.0,295785.0,65072.7,230712.3,1101.46,752,0.7799999999999999,1101.46,0.41932835820895525,0.2417603160667252,N,0,0,0,1,0
4572,4620.0,237.0,476.0,366.0,443230.0,22161.5,421068.5,2260.39,747,0.95,2629.748333333333,0.8027593795093795,0.5692095959595959,N,0,1,1,0,1
4573,5445.0,230.0,424.0,334.0,415392.0,54000.96,361391.04,1940.03,723,0.87,2286.19,0.6013204775022957,0.4198696051423324,N,0,1,1,0,1
